x,y,z,T,p,U_0,U_1,U_2
0.201827,0.104079,2.1684e-19,382.58,250270,708.088,189.904,1.40257e-17
0.205946,0.105183,-4.33681e-19,382.542,250303,708.076,189.862,-1.50034e-17
0.210065,0.106287,-8.67362e-19,382.491,250304,708.115,189.827,-3.50599e-17
0.214184,0.10739,-4.33681e-19,382.437,250274,708.192,189.803,-3.25115e-18
0.218303,0.108494,2.1684e-19,382.387,250222,708.294,189.798,-2.36949e-17
0.222422,0.109598,0,382.352,250171,708.382,189.819,-7.29462e-17
0.226541,0.110701,3.25261e-19,382.344,250171,708.419,189.855,8.66627e-18
0.230659,0.111805,-5.42101e-20,382.354,250198,708.403,189.86,7.06064e-18
0.234778,0.112909,4.33681e-19,382.383,250265,708.358,189.841,-1.21654e-17
0.238897,0.114012,0,382.43,250371,708.286,189.798,-8.56862e-17
0.243016,0.115116,2.1684e-19,382.483,250480,708.217,189.752,4.41817e-17
0.247135,0.11622,-2.1684e-19,382.519,250527,708.211,189.726,9.52543e-18
0.251254,0.117323,-4.33681e-19,382.543,250518,708.235,189.728,-1.94766e-17
0.255373,0.118427,-6.50521e-19,382.561,250479,708.271,189.752,7.47052e-19
0.259492,0.119531,-6.50521e-19,382.572,250407,708.319,189.798,-8.60573e-18
0.263611,0.120634,4.33681e-19,382.576,250325,708.348,189.851,1.84028e-17
0.26773,0.121738,0,382.582,250262,708.338,189.892,3.93674e-17
0.271849,0.122842,0,382.594,250227,708.298,189.927,-3.87899e-18
0.275968,0.123945,4.33681e-19,382.601,250211,708.251,189.935,-1.18428e-17
0.280086,0.125049,0,382.597,250208,708.218,189.905,3.70893e-17
0.284205,0.126153,4.33681e-19,382.589,250213,708.21,189.846,-3.14282e-17
0.288324,0.127256,4.87891e-19,382.561,250201,708.248,189.782,8.90264e-18
0.292443,0.12836,4.33681e-19,382.502,250158,708.324,189.74,-3.18137e-17
0.296562,0.129464,-4.33681e-19,382.439,250128,708.394,189.7,-3.86363e-17
0.300681,0.130567,-4.33681e-19,382.396,250138,708.42,189.657,-1.43509e-17
0.3048,0.131671,4.33681e-19,382.383,250149,708.418,189.637,-3.93692e-17
