x,y,z,T,p,U_0,U_1,U_2
0.0947351,0.0753842,2.1684e-19,303.829,115363,833.61,20.3799,-3.92728e-19
0.0988541,0.0764879,4.33681e-19,315.449,134257,816.942,58.1737,1.93883e-18
0.102973,0.0775915,1.6263e-19,351.826,176308,764.652,98.2161,5.04303e-18
0.107092,0.0786952,-1.6263e-19,359.533,204505,747.759,149.484,3.13644e-18
0.111211,0.0797988,8.55503e-20,370.875,227951,728.084,175.366,6.50297e-17
0.11533,0.0809025,1.0842e-19,380.075,242286,713.755,181.831,1.30457e-17
0.119449,0.0820062,0,381.735,246120,709.421,188.588,1.74853e-17
0.123568,0.0831098,2.1684e-19,381.441,247635,708.835,191.532,8.51642e-18
0.127686,0.0842135,4.33681e-19,381.924,249454,708.347,191.012,0
0.131805,0.0853171,2.1684e-19,382.012,250139,708.699,190.317,0
0.135924,0.0864208,0,382.199,250137,708.89,190.128,0
0.140043,0.0875245,-2.98156e-19,382.567,250118,708.664,190.229,-7.74214e-20
0.144162,0.0886281,-3.79471e-19,382.794,250102,708.226,190.303,1.58296e-17
0.148281,0.0897318,6.36969e-19,382.783,250113,707.89,190.152,7.73026e-19
0.1524,0.0908355,2.1684e-19,382.626,250088,707.884,189.881,3.58543e-17
0.156519,0.0919391,4.33681e-19,382.312,249952,708.185,189.607,4.98004e-19
0.160638,0.0930428,0,382.064,249767,708.593,189.478,0
0.164757,0.0941464,7.58942e-19,382.056,249695,708.838,189.596,-3.1883e-18
0.168876,0.0952501,1.0842e-19,382.106,249705,708.867,189.775,-7.79542e-17
0.172995,0.0963538,5.42101e-20,382.254,249848,708.702,189.833,0
0.177114,0.0974574,1.0842e-19,382.41,250094,708.438,189.821,-3.62054e-18
0.181232,0.0985611,8.13152e-19,382.493,250368,708.181,189.689,-5.89522e-18
0.185351,0.0996647,-4.33681e-19,382.535,250566,708.029,189.594,5.06925e-17
0.18947,0.100768,-2.1684e-19,382.555,250587,708.02,189.629,-1.90019e-17
0.193589,0.101872,1.0842e-19,382.542,250514,708.088,189.719,-3.59137e-17
0.197708,0.102976,-2.1684e-19,382.5,250375,708.227,189.865,3.19755e-17
0.201827,0.104079,2.1684e-19,382.465,250242,708.377,190.013,1.37251e-17
0.205946,0.105183,-4.33681e-19,382.456,250172,708.456,190.125,-1.49463e-17
0.210065,0.106287,-8.67362e-19,382.478,250156,708.456,190.172,-3.50203e-17
0.214184,0.10739,-4.33681e-19,382.519,250162,708.414,190.172,-3.24748e-18
0.218303,0.108494,2.1684e-19,382.575,250183,708.33,190.149,-2.3369e-17
0.222422,0.109598,0,382.628,250208,708.214,190.104,-7.21466e-17
0.226541,0.110701,3.25261e-19,382.635,250208,708.102,190.024,9.44329e-18
0.230659,0.111805,-5.42101e-20,382.616,250192,708.049,189.921,7.69369e-18
0.234778,0.112909,4.33681e-19,382.576,250165,708.068,189.82,-1.36002e-17
0.238897,0.114012,0,382.529,250167,708.101,189.708,-9.48809e-17
0.243016,0.115116,2.1684e-19,382.476,250187,708.144,189.608,4.46243e-17
0.247135,0.11622,-2.1684e-19,382.452,250236,708.172,189.518,1.07141e-17
0.251254,0.117323,-4.33681e-19,382.449,250300,708.184,189.46,-2.0867e-17
0.255373,0.118427,-6.50521e-19,382.439,250358,708.205,189.436,-8.87878e-19
0.259492,0.119531,-6.50521e-19,382.425,250384,708.239,189.448,-1.16313e-17
0.263611,0.120634,4.33681e-19,382.409,250370,708.288,189.485,1.69206e-17
0.26773,0.121738,0,382.38,250319,708.357,189.552,3.83218e-17
0.271849,0.122842,0,382.336,250229,708.448,189.656,-4.65431e-18
0.275968,0.123945,4.33681e-19,382.307,250139,708.525,189.769,-1.23797e-17
0.280086,0.125049,0,382.315,250094,708.537,189.852,3.99909e-17
0.284205,0.126153,4.33681e-19,382.348,250104,708.502,189.889,-3.13169e-17
0.288324,0.127256,4.87891e-19,382.401,250132,708.451,189.901,9.86256e-18
0.292443,0.12836,4.33681e-19,382.467,250166,708.386,189.896,-3.3126e-17
0.296562,0.129464,-4.33681e-19,382.53,250184,708.328,189.882,-3.98838e-17
0.300681,0.130567,-4.33681e-19,382.561,250163,708.304,189.885,-1.34981e-17
0.3048,0.131671,4.33681e-19,382.562,250141,708.305,189.897,-3.69764e-17
