x,y,z,T,p,U_0,U_1,U_2
0.164757,0.0941464,7.58942e-19,382.259,250097,708.806,189.722,-3.11095e-18
0.168876,0.0952501,1.0842e-19,382.289,250058,708.754,189.663,-7.60632e-17
0.172995,0.0963538,5.42101e-20,382.399,250065,708.605,189.605,0
0.177114,0.0974574,1.0842e-19,382.517,250078,708.44,189.608,-3.32163e-18
0.181232,0.0985611,8.13152e-19,382.53,250070,708.325,189.67,-5.70106e-18
0.185351,0.0996647,-4.33681e-19,382.517,250086,708.234,189.723,4.73578e-17
0.18947,0.100768,-2.1684e-19,382.475,250122,708.188,189.742,-2.09864e-17
0.193589,0.101872,1.0842e-19,382.423,250164,708.174,189.745,-3.83957e-17
0.197708,0.102976,-2.1684e-19,382.395,250187,708.175,189.759,2.57706e-17
0.201827,0.104079,2.1684e-19,382.393,250176,708.173,189.786,9.39745e-18
0.205946,0.105183,-4.33681e-19,382.398,250138,708.174,189.825,-1.59569e-17
0.210065,0.106287,-8.67362e-19,382.395,250076,708.184,189.871,-3.56927e-17
0.214184,0.10739,-4.33681e-19,382.381,250004,708.205,189.919,-3.30983e-18
0.218303,0.108494,2.1684e-19,382.351,249940,708.238,189.964,-2.3048e-17
0.222422,0.109598,0,382.307,249902,708.281,189.979,-7.21506e-17
0.226541,0.110701,3.25261e-19,382.274,249917,708.324,189.961,8.89654e-18
0.230659,0.111805,-5.42101e-20,382.276,249966,708.362,189.921,7.24824e-18
0.234778,0.112909,4.33681e-19,382.29,250039,708.404,189.868,-1.4047e-17
0.238897,0.114012,0,382.322,250126,708.429,189.807,-9.62568e-17
0.243016,0.115116,2.1684e-19,382.371,250205,708.447,189.749,4.50654e-17
0.247135,0.11622,-2.1684e-19,382.427,250265,708.459,189.703,8.90892e-18
0.251254,0.117323,-4.33681e-19,382.483,250298,708.458,189.678,-2.36477e-17
0.255373,0.118427,-6.50521e-19,382.534,250311,708.442,189.667,-4.61037e-20
0.259492,0.119531,-6.50521e-19,382.572,250314,708.411,189.676,-1.02452e-17
0.263611,0.120634,4.33681e-19,382.584,250306,708.37,189.7,1.77453e-17
0.26773,0.121738,0,382.581,250294,708.318,189.73,3.93468e-17
0.271849,0.122842,0,382.574,250282,708.256,189.752,-4.85583e-18
0.275968,0.123945,4.33681e-19,382.563,250269,708.207,189.759,-1.3814e-17
0.280086,0.125049,0,382.545,250246,708.195,189.764,3.84172e-17
0.284205,0.126153,4.33681e-19,382.517,250205,708.214,189.764,-2.79282e-17
0.288324,0.127256,4.87891e-19,382.48,250151,708.253,189.77,8.79031e-18
0.292443,0.12836,4.33681e-19,382.448,250108,708.293,189.775,-2.86496e-17
0.296562,0.129464,-4.33681e-19,382.435,250106,708.305,189.762,-3.49275e-17
0.300681,0.130567,-4.33681e-19,382.44,250143,708.29,189.741,-1.61407e-17
0.3048,0.131671,4.33681e-19,382.443,250174,708.282,189.724,-3.92415e-17
