x,y,z,T,p,U_0,U_1,U_2
0.255373,0.118427,-6.50521e-19,382.467,250392,708.151,189.497,3.68491e-19
0.259492,0.119531,-6.50521e-19,382.469,250433,708.168,189.517,-9.64608e-18
0.263611,0.120634,4.33681e-19,382.463,250419,708.21,189.558,1.63515e-17
0.26773,0.121738,0,382.439,250357,708.282,189.625,3.83143e-17
0.271849,0.122842,0,382.397,250252,708.381,189.727,-4.72679e-18
0.275968,0.123945,4.33681e-19,382.367,250151,708.462,189.836,-1.26508e-17
0.280086,0.125049,0,382.373,250102,708.469,189.91,4.02111e-17
0.284205,0.126153,4.33681e-19,382.401,250108,708.435,189.937,-3.07641e-17
0.288324,0.127256,4.87891e-19,382.442,250132,708.391,189.935,1.03289e-17
0.292443,0.12836,4.33681e-19,382.5,250169,708.328,189.912,-3.1621e-17
0.296562,0.129464,-4.33681e-19,382.547,250190,708.278,189.87,-3.90262e-17
0.300681,0.130567,-4.33681e-19,382.555,250165,708.276,189.847,-1.40472e-17
0.3048,0.131671,4.33681e-19,382.548,250140,708.289,189.85,-3.66017e-17
