x,y,z,T,p,U_0,U_1,U_2
0.144162,0.0886281,-3.79471e-19,382.109,249420,708.979,189.832,1.47458e-17
0.148281,0.0897318,6.36969e-19,382.158,249449,708.828,190.013,-4.34202e-19
0.1524,0.0908355,2.1684e-19,382.237,249719,708.634,189.922,3.42027e-17
0.156519,0.0919391,4.33681e-19,382.309,250018,708.496,189.718,3.13686e-21
0.160638,0.0930428,0,382.382,250180,708.462,189.663,0
0.164757,0.0941464,7.58942e-19,382.495,250188,708.455,189.691,-3.35906e-18
0.168876,0.0952501,1.0842e-19,382.602,250146,708.442,189.763,-8.21293e-17
0.172995,0.0963538,5.42101e-20,382.625,250057,708.421,189.815,0
0.177114,0.0974574,1.0842e-19,382.584,250020,708.407,189.789,-3.42623e-18
0.181232,0.0985611,8.13152e-19,382.53,250073,708.359,189.69,-6.37705e-18
0.185351,0.0996647,-4.33681e-19,382.509,250199,708.277,189.528,4.46265e-17
0.18947,0.100768,-2.1684e-19,382.516,250350,708.175,189.411,-2.10116e-17
0.193589,0.101872,1.0842e-19,382.514,250464,708.111,189.422,-3.90308e-17
0.197708,0.102976,-2.1684e-19,382.517,250501,708.105,189.487,2.89496e-17
0.201827,0.104079,2.1684e-19,382.502,250467,708.136,189.584,1.26886e-17
0.205946,0.105183,-4.33681e-19,382.459,250386,708.214,189.678,-1.50825e-17
0.210065,0.106287,-8.67362e-19,382.396,250278,708.323,189.738,-3.54209e-17
0.214184,0.10739,-4.33681e-19,382.337,250168,708.432,189.77,-3.28463e-18
0.218303,0.108494,2.1684e-19,382.316,250097,708.487,189.817,-2.29589e-17
0.222422,0.109598,0,382.321,250085,708.479,189.866,-7.1287e-17
0.226541,0.110701,3.25261e-19,382.353,250122,708.433,189.896,9.27734e-18
0.230659,0.111805,-5.42101e-20,382.408,250193,708.363,189.916,7.55848e-18
0.234778,0.112909,4.33681e-19,382.478,250280,708.286,189.934,-1.37943e-17
0.238897,0.114012,0,382.556,250361,708.228,189.939,-9.96148e-17
0.243016,0.115116,2.1684e-19,382.622,250404,708.223,189.946,4.07362e-17
0.247135,0.11622,-2.1684e-19,382.678,250430,708.228,189.939,9.37254e-18
0.251254,0.117323,-4.33681e-19,382.702,250432,708.24,189.916,-1.87927e-17
0.255373,0.118427,-6.50521e-19,382.707,250427,708.246,189.874,-2.35974e-19
0.259492,0.119531,-6.50521e-19,382.698,250426,708.234,189.826,-9.50538e-18
0.263611,0.120634,4.33681e-19,382.685,250422,708.207,189.78,1.81443e-17
0.26773,0.121738,0,382.651,250397,708.197,189.729,3.86361e-17
0.271849,0.122842,0,382.598,250352,708.201,189.683,-3.47094e-18
0.275968,0.123945,4.33681e-19,382.529,250288,708.23,189.642,-1.11136e-17
0.280086,0.125049,0,382.454,250211,708.274,189.616,3.61086e-17
0.284205,0.126153,4.33681e-19,382.382,250122,708.333,189.61,-3.11724e-17
0.288324,0.127256,4.87891e-19,382.318,250038,708.398,189.609,9.49474e-18
0.292443,0.12836,4.33681e-19,382.287,250002,708.437,189.611,-3.16268e-17
0.296562,0.129464,-4.33681e-19,382.291,250017,708.435,189.608,-3.69877e-17
0.300681,0.130567,-4.33681e-19,382.32,250071,708.406,189.606,-1.42804e-17
0.3048,0.131671,4.33681e-19,382.342,250112,708.385,189.609,-3.76108e-17
