x,y,z,T,p,U_0,U_1,U_2
0.144162,0.0886281,-3.79471e-19,381.785,249294,709.03,189.761,1.48588e-17
0.148281,0.0897318,6.36969e-19,381.918,249215,708.932,189.925,-1.18918e-19
0.1524,0.0908355,2.1684e-19,382.17,249452,708.674,189.906,3.43333e-17
0.156519,0.0919391,4.33681e-19,382.393,249785,708.413,189.794,1.86633e-19
0.160638,0.0930428,0,382.424,250030,708.276,189.702,0
0.164757,0.0941464,7.58942e-19,382.381,250115,708.283,189.706,-3.27551e-18
0.168876,0.0952501,1.0842e-19,382.373,250114,708.317,189.742,-8.00866e-17
0.172995,0.0963538,5.42101e-20,382.409,250075,708.358,189.811,0
0.177114,0.0974574,1.0842e-19,382.478,250025,708.382,189.892,-3.03718e-18
0.181232,0.0985611,8.13152e-19,382.54,250029,708.361,189.92,-5.40954e-18
0.185351,0.0996647,-4.33681e-19,382.579,250080,708.313,189.89,4.05142e-17
0.18947,0.100768,-2.1684e-19,382.579,250184,708.256,189.789,-2.25258e-17
0.193589,0.101872,1.0842e-19,382.586,250319,708.167,189.699,-4.45552e-17
0.197708,0.102976,-2.1684e-19,382.564,250416,708.136,189.684,3.13959e-17
0.201827,0.104079,2.1684e-19,382.527,250426,708.149,189.708,1.25555e-17
0.205946,0.105183,-4.33681e-19,382.489,250394,708.185,189.754,-1.46258e-17
0.210065,0.106287,-8.67362e-19,382.445,250332,708.248,189.807,-3.42451e-17
0.214184,0.10739,-4.33681e-19,382.4,250260,708.324,189.845,-3.17559e-18
0.218303,0.108494,2.1684e-19,382.367,250207,708.384,189.876,-2.21806e-17
0.222422,0.109598,0,382.353,250193,708.404,189.904,-6.70816e-17
0.226541,0.110701,3.25261e-19,382.362,250209,708.386,189.912,8.95451e-18
0.230659,0.111805,-5.42101e-20,382.387,250253,708.346,189.911,7.29547e-18
0.234778,0.112909,4.33681e-19,382.429,250322,708.286,189.902,-1.43866e-17
0.238897,0.114012,0,382.477,250388,708.232,189.897,-9.84981e-17
0.243016,0.115116,2.1684e-19,382.517,250416,708.22,189.905,4.12459e-17
0.247135,0.11622,-2.1684e-19,382.553,250410,708.233,189.91,1.04732e-17
0.251254,0.117323,-4.33681e-19,382.585,250390,708.255,189.916,-1.8136e-17
0.255373,0.118427,-6.50521e-19,382.608,250355,708.28,189.917,4.44811e-19
0.259492,0.119531,-6.50521e-19,382.613,250320,708.291,189.904,-8.20674e-18
0.263611,0.120634,4.33681e-19,382.622,250308,708.274,189.891,1.91547e-17
0.26773,0.121738,0,382.626,250303,708.236,189.879,3.83241e-17
0.271849,0.122842,0,382.617,250291,708.205,189.859,-3.39443e-18
0.275968,0.123945,4.33681e-19,382.597,250273,708.204,189.817,-1.07217e-17
0.280086,0.125049,0,382.563,250248,708.229,189.762,3.58481e-17
0.284205,0.126153,4.33681e-19,382.508,250206,708.285,189.711,-3.13552e-17
0.288324,0.127256,4.87891e-19,382.437,250141,708.363,189.679,9.82246e-18
0.292443,0.12836,4.33681e-19,382.367,250084,708.433,189.657,-3.13427e-17
0.296562,0.129464,-4.33681e-19,382.327,250070,708.463,189.631,-3.90881e-17
0.300681,0.130567,-4.33681e-19,382.323,250096,708.45,189.613,-1.44713e-17
0.3048,0.131671,4.33681e-19,382.327,250118,708.435,189.606,-3.76656e-17
