x,y,z,T,p,U_0,U_1,U_2
0.247135,0.11622,-2.1684e-19,382.465,250524,708.329,189.614,8.37831e-18
0.251254,0.117323,-4.33681e-19,382.501,250574,708.292,189.604,-2.45116e-17
0.255373,0.118427,-6.50521e-19,382.522,250562,708.298,189.621,1.13079e-18
0.259492,0.119531,-6.50521e-19,382.523,250511,708.333,189.659,-8.09998e-18
0.263611,0.120634,4.33681e-19,382.518,250431,708.376,189.728,1.77172e-17
0.26773,0.121738,0,382.516,250339,708.394,189.82,3.95667e-17
0.271849,0.122842,0,382.523,250259,708.371,189.908,-4.08468e-18
0.275968,0.123945,4.33681e-19,382.546,250207,708.321,189.967,-1.24213e-17
0.280086,0.125049,0,382.569,250177,708.271,189.975,3.84418e-17
0.284205,0.126153,4.33681e-19,382.583,250169,708.226,189.942,-3.09279e-17
0.288324,0.127256,4.87891e-19,382.591,250172,708.204,189.874,1.0265e-17
0.292443,0.12836,4.33681e-19,382.572,250151,708.24,189.817,-3.17898e-17
0.296562,0.129464,-4.33681e-19,382.526,250106,708.316,189.788,-3.85743e-17
0.300681,0.130567,-4.33681e-19,382.479,250096,708.37,189.74,-1.38934e-17
0.3048,0.131671,4.33681e-19,382.453,250108,708.385,189.705,-3.8305e-17
