# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.0046          	7.56544929e-03	4.61549613e-03	7.01624020e-03	7.25619434e-03	1.43641643e-03	1.61932115e-04
0.00462         	7.54627022e-03	4.60700608e-03	7.00587312e-03	7.23986967e-03	1.50383665e-03	1.61058438e-04
0.00464         	7.53172435e-03	4.59613201e-03	6.99178077e-03	7.22597171e-03	1.58084248e-03	1.60792996e-04
0.00466         	7.51803136e-03	4.58482533e-03	6.97414498e-03	7.21379206e-03	1.66969161e-03	1.61759635e-04
0.00468         	7.50535677e-03	4.57353962e-03	6.95605705e-03	7.20325402e-03	1.77249232e-03	1.62007715e-04
0.0047          	7.49201436e-03	4.56149686e-03	6.93892058e-03	7.19333158e-03	1.89205881e-03	1.62587297e-04
0.00472         	7.48106639e-03	4.55049272e-03	6.92569805e-03	7.18424750e-03	2.03181661e-03	1.64213684e-04
0.00474         	7.46544797e-03	4.54241458e-03	6.91237840e-03	7.17104080e-03	2.19664543e-03	1.65662504e-04
0.00476         	7.44908944e-03	4.53674765e-03	6.90197493e-03	7.15644777e-03	2.39316818e-03	1.67290736e-04
0.00478         	7.43185912e-03	4.52943013e-03	6.88856644e-03	7.14475806e-03	2.63006813e-03	1.69254882e-04
0.0048          	7.41681621e-03	4.51858989e-03	6.87139165e-03	7.13368412e-03	2.91881854e-03	1.71823013e-04
0.00482         	7.39953070e-03	4.50970657e-03	6.85750244e-03	7.12205053e-03	3.19838928e-03	1.74905585e-04
0.00484         	7.37877502e-03	4.50218635e-03	6.84834952e-03	7.10860106e-03	3.39479639e-03	1.77975373e-04
0.00486         	7.36320391e-03	4.49349504e-03	6.83539126e-03	7.09283981e-03	3.38424927e-03	1.78946377e-04
0.00488         	7.34894364e-03	4.48387946e-03	6.81768171e-03	7.07758538e-03	3.21998989e-03	1.79378454e-04
0.0049          	7.33146057e-03	4.47460727e-03	6.79890892e-03	7.06272074e-03	3.02099889e-03	1.79743544e-04
0.00492         	7.31586119e-03	4.46457834e-03	6.78246640e-03	7.04858561e-03	2.77660723e-03	1.79472266e-04
0.00494         	7.30238791e-03	4.45307420e-03	6.76403160e-03	7.03852372e-03	2.58141441e-03	1.78819227e-04
0.00496         	7.29054526e-03	4.44088179e-03	6.74794689e-03	7.02870463e-03	2.33957900e-03	1.77780327e-04
0.00498         	7.27380450e-03	4.43252751e-03	6.73263180e-03	7.01503178e-03	2.13855038e-03	1.76485525e-04
0.005           	7.25634554e-03	4.42541541e-03	6.72089414e-03	6.99814816e-03	1.97699569e-03	1.74963665e-04
0.00502         	7.23887543e-03	4.41792418e-03	6.70779378e-03	6.98576945e-03	1.81345145e-03	1.73214114e-04
0.00504         	7.22022439e-03	4.40867502e-03	6.68980780e-03	6.97366555e-03	1.64998609e-03	1.71276205e-04
0.00506         	7.20347019e-03	4.39859493e-03	6.67454174e-03	6.96014720e-03	1.50902891e-03	1.69262131e-04
0.00508         	7.18568070e-03	4.39032121e-03	6.65748927e-03	6.94563791e-03	1.38913008e-03	1.67370043e-04
0.0051          	7.16657037e-03	4.38379547e-03	6.64174688e-03	6.93003612e-03	1.28955701e-03	1.65354704e-04
0.00512         	7.14936364e-03	4.37515536e-03	6.62398728e-03	6.91016377e-03	1.20769148e-03	1.63424547e-04
0.00514         	7.13301458e-03	4.36630992e-03	6.60384387e-03	6.89335609e-03	1.10688349e-03	1.61423327e-04
0.00516         	7.11600896e-03	4.35817619e-03	6.58438319e-03	6.87538240e-03	1.01596297e-03	1.59388384e-04
0.00518         	7.09545510e-03	4.34667019e-03	6.56580315e-03	6.85975470e-03	9.34054655e-04	1.57402491e-04
0.0052          	7.07800350e-03	4.33394442e-03	6.54368415e-03	6.84600976e-03	8.60465992e-04	1.55492547e-04
0.00522         	7.05870775e-03	4.32153544e-03	6.52492565e-03	6.83311012e-03	7.94485464e-04	1.53591450e-04
0.00524         	7.03903092e-03	4.31173905e-03	6.50746207e-03	6.81460872e-03	7.35423873e-04	1.51763673e-04
0.00526         	7.01877480e-03	4.30268814e-03	6.49287480e-03	6.79456741e-03	6.82646328e-04	1.49917299e-04
0.00528         	6.99671501e-03	4.29220244e-03	6.47605849e-03	6.77895167e-03	6.35771702e-04	1.48098104e-04
0.0053          	6.97436282e-03	4.28169334e-03	6.45802315e-03	6.76216684e-03	5.95317039e-04	1.46300212e-04
0.00532         	6.95442064e-03	4.27078228e-03	6.43628345e-03	6.74386949e-03	5.60811428e-04	1.44531837e-04
0.00534         	6.93242232e-03	4.26270285e-03	6.41103480e-03	6.72697899e-03	5.31881812e-04	1.42768119e-04
0.00536         	6.90929623e-03	4.25403739e-03	6.39245231e-03	6.70770825e-03	5.08699034e-04	1.40967911e-04
0.00538         	6.88980413e-03	4.24573870e-03	6.37380531e-03	6.68637895e-03	4.88884495e-04	1.39100095e-04
0.0054          	6.87070390e-03	4.23642262e-03	6.35217134e-03	6.66506901e-03	4.65286218e-04	1.37096005e-04
0.00542         	6.85096657e-03	4.22599453e-03	6.33146221e-03	6.64462259e-03	4.37668056e-04	1.35147132e-04
0.00544         	6.82698924e-03	4.21434929e-03	6.31154569e-03	6.62374660e-03	4.11898309e-04	1.33261659e-04
0.00546         	6.80484191e-03	4.20085105e-03	6.29133705e-03	6.60310826e-03	3.87912254e-04	1.31460166e-04
0.00548         	6.78297685e-03	4.18607769e-03	6.26957686e-03	6.58528025e-03	3.65634974e-04	1.29652755e-04
0.0055          	6.75883882e-03	4.17352950e-03	6.25218776e-03	6.56331612e-03	3.45532887e-04	1.27636003e-04
0.00552         	6.73304018e-03	4.16234144e-03	6.23703035e-03	6.53989025e-03	3.28351953e-04	1.25681038e-04
0.00554         	6.70732667e-03	4.15059652e-03	6.21973543e-03	6.51820159e-03	3.13571231e-04	1.23823661e-04
0.00556         	6.68082685e-03	4.13661680e-03	6.20064631e-03	6.49864136e-03	3.00362852e-04	1.22061564e-04
0.00558         	6.65560908e-03	4.12401396e-03	6.17970384e-03	6.47560090e-03	2.89488368e-04	1.20397969e-04
0.0056          	6.62965481e-03	4.11237144e-03	6.15505168e-03	6.45228548e-03	2.79165230e-04	1.18736466e-04
0.00562         	6.60632239e-03	4.10188512e-03	6.13210149e-03	6.43282489e-03	2.70380471e-04	1.17153336e-04
0.00564         	6.58247077e-03	4.09257273e-03	6.11457943e-03	6.40905517e-03	2.62917010e-04	1.15659129e-04
0.00566         	6.55992822e-03	4.08124238e-03	6.09577921e-03	6.38529154e-03	2.55899367e-04	1.14244711e-04
0.00568         	6.53522725e-03	4.06988830e-03	6.07661484e-03	6.36117580e-03	2.50142711e-04	1.12789702e-04
0.0057          	6.51089355e-03	4.05754779e-03	6.05984696e-03	6.33562183e-03	2.44799329e-04	1.11306333e-04
0.00572         	6.48356556e-03	4.04384476e-03	6.03943756e-03	6.31118973e-03	2.39596007e-04	1.10012999e-04
0.00574         	6.45468535e-03	4.02851054e-03	6.01952437e-03	6.28472765e-03	2.34917965e-04	1.08794994e-04
0.00576         	6.43077589e-03	4.01258858e-03	5.99480139e-03	6.25948838e-03	2.31223238e-04	1.07647489e-04
0.00578         	6.40581548e-03	3.99826052e-03	5.97437337e-03	6.23734222e-03	2.27612888e-04	1.06573737e-04
0.0058          	6.37679454e-03	3.98457075e-03	5.95875314e-03	6.21349342e-03	2.24147910e-04	1.05572576e-04
0.00582         	6.34517111e-03	3.97269498e-03	5.93687997e-03	6.18667511e-03	2.21533180e-04	1.04629443e-04
0.00584         	6.31778452e-03	3.95981956e-03	5.91341946e-03	6.16248461e-03	2.19982611e-04	1.03725325e-04
0.00586         	6.29120828e-03	3.94576570e-03	5.88786419e-03	6.14010551e-03	2.18964911e-04	1.02844486e-04
0.00588         	6.26350698e-03	3.93204175e-03	5.86428074e-03	6.11755309e-03	2.17764269e-04	1.02014392e-04
0.0059          	6.23551113e-03	3.92011108e-03	5.83876360e-03	6.09245184e-03	2.16319365e-04	1.01163855e-04
0.00592         	6.20950028e-03	3.90657836e-03	5.80855642e-03	6.06680113e-03	2.14967239e-04	1.00361602e-04
0.00594         	6.18543857e-03	3.89217014e-03	5.78217078e-03	6.04263138e-03	2.13890871e-04	9.95965641e-05
0.00596         	6.16065391e-03	3.87832024e-03	5.75822685e-03	6.01863877e-03	2.13564717e-04	9.88687476e-05
0.00598         	6.13640214e-03	3.86418372e-03	5.73481759e-03	5.99342948e-03	2.13198324e-04	9.81558863e-05
0.006           	6.11216506e-03	3.85049570e-03	5.70694662e-03	5.96795670e-03	2.12955055e-04	9.75247398e-05
0.00602         	6.08667979e-03	3.83715947e-03	5.67802900e-03	5.94541567e-03	2.12780042e-04	9.69214985e-05
0.00604         	6.06136672e-03	3.82227361e-03	5.65025192e-03	5.92163888e-03	2.12519943e-04	9.61783595e-05
0.00606         	6.03293282e-03	3.80734335e-03	5.62192616e-03	5.89870813e-03	2.12338595e-04	9.54592376e-05
0.00608         	6.00950046e-03	3.79370372e-03	5.59161093e-03	5.87661038e-03	2.12524614e-04	9.47606664e-05
0.0061          	5.98258591e-03	3.78179765e-03	5.56209542e-03	5.85242421e-03	2.13487166e-04	9.41472601e-05
0.00612         	5.95338797e-03	3.76957176e-03	5.53130264e-03	5.82515677e-03	2.14762455e-04	9.35909088e-05
0.00614         	5.92551517e-03	3.75707710e-03	5.50161682e-03	5.79847137e-03	2.16425579e-04	9.30895013e-05
0.00616         	5.89933413e-03	3.74388687e-03	5.47374609e-03	5.77371117e-03	2.18635750e-04	9.26850948e-05
0.00618         	5.86990934e-03	3.73176322e-03	5.44312666e-03	5.74709422e-03	2.21383922e-04	9.22576265e-05
0.0062          	5.83827579e-03	3.71933608e-03	5.41065202e-03	5.71945350e-03	2.24789792e-04	9.18928528e-05
0.00622         	5.81255176e-03	3.70634844e-03	5.37440209e-03	5.69199717e-03	2.29349436e-04	9.17208740e-05
0.00624         	5.78465057e-03	3.69396072e-03	5.34252995e-03	5.66724156e-03	2.34907761e-04	9.15677155e-05
0.00626         	5.75332035e-03	3.68169096e-03	5.31815396e-03	5.63716221e-03	2.42057275e-04	9.14122689e-05
0.00628         	5.72447598e-03	3.66843797e-03	5.29194492e-03	5.60817231e-03	2.51456262e-04	9.13823287e-05
0.0063          	5.69619457e-03	3.65430637e-03	5.26658650e-03	5.57942534e-03	2.64020870e-04	9.14352308e-05
0.00632         	5.66797527e-03	3.64090291e-03	5.23999402e-03	5.55313479e-03	2.81109598e-04	9.15310418e-05
0.00634         	5.63730810e-03	3.62808282e-03	5.21196509e-03	5.52496579e-03	3.04878280e-04	9.16042633e-05
0.00636         	5.60759103e-03	3.61527727e-03	5.18336474e-03	5.49596585e-03	3.18618276e-04	9.15048672e-05
0.00638         	5.57832785e-03	3.60334730e-03	5.15808928e-03	5.46874999e-03	3.20217692e-04	9.12625201e-05
0.0064          	5.54963985e-03	3.59105950e-03	5.13253493e-03	5.44102130e-03	3.19878815e-04	9.09896910e-05
0.00642         	5.52057614e-03	3.58016998e-03	5.10544688e-03	5.41433754e-03	3.17886426e-04	9.08139094e-05
0.00644         	5.49273786e-03	3.56824622e-03	5.08189177e-03	5.38666750e-03	3.14574531e-04	9.08031870e-05
0.00646         	5.46582920e-03	3.55819951e-03	5.06232142e-03	5.36056157e-03	3.10034247e-04	9.09154348e-05
0.00648         	5.43693515e-03	3.54908078e-03	5.04106304e-03	5.33224914e-03	3.04337172e-04	9.09073076e-05
0.0065          	5.40669288e-03	3.54092992e-03	5.01653616e-03	5.30395760e-03	2.99337643e-04	9.08656426e-05
0.00652         	5.37952999e-03	3.53234655e-03	4.99129947e-03	5.27968343e-03	2.93867235e-04	9.08356210e-05
0.00654         	5.35195036e-03	3.52489985e-03	4.96952456e-03	5.25404873e-03	2.87535645e-04	9.07226593e-05
0.00656         	5.32438530e-03	3.51750990e-03	4.94918835e-03	5.22547721e-03	2.80984515e-04	9.06968515e-05
0.00658         	5.29320758e-03	3.50846245e-03	4.92684315e-03	5.19724556e-03	2.75584623e-04	9.08793228e-05
0.0066          	5.26226270e-03	3.49935100e-03	4.90391530e-03	5.16659635e-03	2.70400999e-04	9.10602507e-05
0.00662         	5.23272903e-03	3.48866681e-03	4.88077577e-03	5.13615446e-03	2.65473117e-04	9.11833548e-05
0.00664         	5.19994313e-03	3.47715325e-03	4.86279928e-03	5.10550676e-03	2.61235916e-04	9.12651945e-05
0.00666         	5.16871910e-03	3.46609505e-03	4.84193730e-03	5.07608314e-03	2.57018476e-04	9.13456909e-05
0.00668         	5.13697192e-03	3.45664252e-03	4.82116305e-03	5.04458113e-03	2.52935983e-04	9.14479419e-05
0.0067          	5.10288561e-03	3.44813109e-03	4.80009085e-03	5.01166837e-03	2.48583630e-04	9.14671956e-05
0.00672         	5.06762076e-03	3.44027976e-03	4.77822301e-03	4.97657963e-03	2.44222252e-04	9.13897366e-05
0.00674         	5.03137885e-03	3.43084061e-03	4.75922792e-03	4.94342669e-03	2.40190253e-04	9.12504967e-05
0.00676         	4.99535611e-03	3.42012345e-03	4.74099096e-03	4.91002966e-03	2.36768541e-04	9.11713169e-05
0.00678         	4.95743140e-03	3.40978283e-03	4.72036355e-03	4.87329571e-03	2.33598390e-04	9.11080185e-05
0.0068          	4.91988114e-03	3.40084352e-03	4.70086231e-03	4.83735273e-03	2.30688790e-04	9.10264919e-05
0.00682         	4.87975420e-03	3.39350273e-03	4.68176184e-03	4.79941633e-03	2.28591087e-04	9.09874255e-05
0.00684         	4.84369052e-03	3.38476915e-03	4.66081198e-03	4.76239962e-03	2.26838079e-04	9.09966400e-05
0.00686         	4.81026732e-03	3.37534340e-03	4.63598502e-03	4.72792731e-03	2.25237539e-04	9.08904719e-05
0.00688         	4.77652497e-03	3.36542684e-03	4.61691107e-03	4.69513320e-03	2.23768433e-04	9.06870962e-05
0.0069          	4.74039473e-03	3.35607722e-03	4.60118407e-03	4.65967032e-03	2.22352535e-04	9.04018296e-05
0.00692         	4.70285217e-03	3.34530095e-03	4.58911737e-03	4.62354232e-03	2.21008021e-04	9.00759463e-05
0.00694         	4.66330978e-03	3.33363054e-03	4.57570135e-03	4.58407056e-03	2.19715660e-04	8.97308483e-05
0.00696         	4.62713995e-03	3.32059497e-03	4.55972057e-03	4.54730667e-03	2.18529132e-04	8.94164079e-05
0.00698         	4.59389128e-03	3.30762704e-03	4.54254041e-03	4.51407964e-03	2.17487209e-04	8.90832001e-05
0.007           	4.55816338e-03	3.29431737e-03	4.52298228e-03	4.47963991e-03	2.16078659e-04	8.87391673e-05
0.00702         	4.52052353e-03	3.28184699e-03	4.50192473e-03	4.44387820e-03	2.15027692e-04	8.83911142e-05
0.00704         	4.48466790e-03	3.26899637e-03	4.48327138e-03	4.40746794e-03	2.14125225e-04	8.80174952e-05
0.00706         	4.45262519e-03	3.25724332e-03	4.47004127e-03	4.37256006e-03	2.13554151e-04	8.76089806e-05
0.00708         	4.41954878e-03	3.24399291e-03	4.45477454e-03	4.34257495e-03	2.13082856e-04	8.71745404e-05
0.0071          	4.38404800e-03	3.23292810e-03	4.43890289e-03	4.30839802e-03	2.12197809e-04	8.66559042e-05
0.00712         	4.34761941e-03	3.22041944e-03	4.41972234e-03	4.27259690e-03	2.10721888e-04	8.59668873e-05
0.00714         	4.31379189e-03	3.20798823e-03	4.39850302e-03	4.23892940e-03	2.09162958e-04	8.52842010e-05
0.00716         	4.28308665e-03	3.19488681e-03	4.37633531e-03	4.20785887e-03	2.07686312e-04	8.46870657e-05
0.00718         	4.25478992e-03	3.18347728e-03	4.35187318e-03	4.18207500e-03	2.06261065e-04	8.41017772e-05
0.0072          	4.22639172e-03	3.17149697e-03	4.33091592e-03	4.15487160e-03	2.04879024e-04	8.35242659e-05
0.00722         	4.19683995e-03	3.15989981e-03	4.30955509e-03	4.12691616e-03	2.03502795e-04	8.28597028e-05
0.00724         	4.16409666e-03	3.14787432e-03	4.28502154e-03	4.09816520e-03	2.02193463e-04	8.22032828e-05
0.00726         	4.13671876e-03	3.13486674e-03	4.25909142e-03	4.06943597e-03	2.00952237e-04	8.16459992e-05
0.00728         	4.10899013e-03	3.12179487e-03	4.23375398e-03	4.04414613e-03	1.99791318e-04	8.12041401e-05
0.0073          	4.08035985e-03	3.10666457e-03	4.20884987e-03	4.01709974e-03	1.98640538e-04	8.07796252e-05
0.00732         	4.05231945e-03	3.09000931e-03	4.18252807e-03	3.99066738e-03	1.97537662e-04	8.03721399e-05
0.00734         	4.02895445e-03	3.07365621e-03	4.15434648e-03	3.96863188e-03	1.96626051e-04	8.00987084e-05
0.00736         	4.00477068e-03	3.05599601e-03	4.12256577e-03	3.94709696e-03	1.95696557e-04	7.98424904e-05
0.00738         	3.98184634e-03	3.03894330e-03	4.09860905e-03	3.92416209e-03	1.94825268e-04	7.96585281e-05
0.0074          	3.96124391e-03	3.02444432e-03	4.07696477e-03	3.90307208e-03	1.93985219e-04	7.94692036e-05
0.00742         	3.94052796e-03	3.00961824e-03	4.05407888e-03	3.88342520e-03	1.93260157e-04	7.93501754e-05
0.00744         	3.91768541e-03	2.99537252e-03	4.02839179e-03	3.86227169e-03	1.92587887e-04	7.92429880e-05
0.00746         	3.89293042e-03	2.98112964e-03	3.99930127e-03	3.83796945e-03	1.91927449e-04	7.91323106e-05
0.00748         	3.86726799e-03	2.96692975e-03	3.97156423e-03	3.81354937e-03	1.91333271e-04	7.90232526e-05
0.0075          	3.84133017e-03	2.95385478e-03	3.94240620e-03	3.78894633e-03	1.90885689e-04	7.89229841e-05
0.00752         	3.81510568e-03	2.93985391e-03	3.91599852e-03	3.76631916e-03	1.90613205e-04	7.87958611e-05
0.00754         	3.79663650e-03	2.92485276e-03	3.89063421e-03	3.74799036e-03	1.90279152e-04	7.86100176e-05
0.00756         	3.78033953e-03	2.91189980e-03	3.86628359e-03	3.73017679e-03	1.89945461e-04	7.84121071e-05
0.00758         	3.76255652e-03	2.89902378e-03	3.84570668e-03	3.71060378e-03	1.89787871e-04	7.82235014e-05
0.0076          	3.74390902e-03	2.88528965e-03	3.82755939e-03	3.69221913e-03	1.89527818e-04	7.79878556e-05
0.00762         	3.72422914e-03	2.87178400e-03	3.80765017e-03	3.67301323e-03	1.89076652e-04	7.77852875e-05
0.00764         	3.70374506e-03	2.85939233e-03	3.78625015e-03	3.65297467e-03	1.88847500e-04	7.75795878e-05
0.00766         	3.68192302e-03	2.84565375e-03	3.76572488e-03	3.62992562e-03	1.88645467e-04	7.74228186e-05
0.00768         	3.65808175e-03	2.83153152e-03	3.74675893e-03	3.60422352e-03	1.88445000e-04	7.73541799e-05
0.0077          	3.63597752e-03	2.81717701e-03	3.72737844e-03	3.58195503e-03	1.88117740e-04	7.72855106e-05
0.00772         	3.61521959e-03	2.80191642e-03	3.70566485e-03	3.56128656e-03	1.87890657e-04	7.71882374e-05
0.00774         	3.59493287e-03	2.78791860e-03	3.68367230e-03	3.54071694e-03	1.87732569e-04	7.70944903e-05
0.00776         	3.57297794e-03	2.77340214e-03	3.66403755e-03	3.52044118e-03	1.87603422e-04	7.70180232e-05
0.00778         	3.55055130e-03	2.75947536e-03	3.65229657e-03	3.50053458e-03	1.87451500e-04	7.68941904e-05
0.0078          	3.52634692e-03	2.74434327e-03	3.64236626e-03	3.47853766e-03	1.87346478e-04	7.67210034e-05
0.00782         	3.50088646e-03	2.72978426e-03	3.63164482e-03	3.45507764e-03	1.87230762e-04	7.64942700e-05
0.00784         	3.47661897e-03	2.71583477e-03	3.61994251e-03	3.43088945e-03	1.87323506e-04	7.64889918e-05
0.00786         	3.45045316e-03	2.70313956e-03	3.60636424e-03	3.40523813e-03	1.87281648e-04	7.65415603e-05
0.00788         	3.42414421e-03	2.69098812e-03	3.59406262e-03	3.38109465e-03	1.87264597e-04	7.65702356e-05
0.0079          	3.39986115e-03	2.67941151e-03	3.58241396e-03	3.35970220e-03	1.87198352e-04	7.65243842e-05
0.00792         	3.37876416e-03	2.66719542e-03	3.56889119e-03	3.34055859e-03	1.86747924e-04	7.63879565e-05
0.00794         	3.35788386e-03	2.65734086e-03	3.55422251e-03	3.32230491e-03	1.85904950e-04	7.61415375e-05
0.00796         	3.33937677e-03	2.64766772e-03	3.53910589e-03	3.30445396e-03	1.84983505e-04	7.59773278e-05
0.00798         	3.32288876e-03	2.63695043e-03	3.52176651e-03	3.28897811e-03	1.84139577e-04	7.58068060e-05
0.008           	3.30582200e-03	2.62773230e-03	3.50672090e-03	3.27278684e-03	1.83285740e-04	7.56563633e-05
0.00802         	3.28745074e-03	2.61851327e-03	3.49318808e-03	3.25636564e-03	1.82386243e-04	7.54995904e-05
0.00804         	3.26848144e-03	2.60787016e-03	3.48051758e-03	3.23779743e-03	1.81417240e-04	7.52783746e-05
0.00806         	3.24910006e-03	2.59800932e-03	3.46778272e-03	3.21791153e-03	1.80376800e-04	7.50058313e-05
0.00808         	3.22977319e-03	2.58731596e-03	3.45372354e-03	3.19767380e-03	1.79294636e-04	7.47342727e-05
0.0081          	3.20965858e-03	2.57478098e-03	3.44034328e-03	3.17916634e-03	1.78202487e-04	7.44837900e-05
0.00812         	3.19090599e-03	2.56258862e-03	3.42893354e-03	3.15965134e-03	1.77102005e-04	7.42734094e-05
0.00814         	3.17710307e-03	2.54982610e-03	3.42004458e-03	3.14513522e-03	1.76026633e-04	7.40887589e-05
0.00816         	3.16210644e-03	2.53859201e-03	3.41138952e-03	3.13129097e-03	1.74964354e-04	7.39901550e-05
0.00818         	3.14554940e-03	2.52810820e-03	3.40065836e-03	3.11627213e-03	1.73886156e-04	7.38717405e-05
0.0082          	3.12824609e-03	2.51821094e-03	3.39045732e-03	3.10063325e-03	1.72769134e-04	7.37901443e-05
0.00822         	3.11275758e-03	2.50866743e-03	3.37983744e-03	3.08660852e-03	1.71606069e-04	7.36691893e-05
0.00824         	3.09831916e-03	2.50012305e-03	3.36675764e-03	3.07201279e-03	1.70522875e-04	7.35145956e-05
0.00826         	3.08276314e-03	2.49140720e-03	3.35169876e-03	3.05663730e-03	1.69482157e-04	7.33789666e-05
0.00828         	3.06608924e-03	2.48278332e-03	3.33619200e-03	3.04056163e-03	1.68458469e-04	7.32348792e-05
0.0083          	3.04822580e-03	2.47309839e-03	3.32196920e-03	3.02329316e-03	1.67407894e-04	7.30301734e-05
0.00832         	3.03102057e-03	2.46380484e-03	3.30889750e-03	3.00805054e-03	1.66369483e-04	7.28272694e-05
0.00834         	3.01511013e-03	2.45378988e-03	3.29940548e-03	2.99644294e-03	1.65355469e-04	7.26059339e-05
0.00836         	3.00168283e-03	2.44286301e-03	3.28713789e-03	2.98460323e-03	1.64368036e-04	7.24449461e-05
0.00838         	2.98743654e-03	2.43235646e-03	3.27610733e-03	2.97501285e-03	1.63407915e-04	7.23375063e-05
0.0084          	2.97223043e-03	2.42252843e-03	3.26652683e-03	2.96423192e-03	1.62474235e-04	7.22437515e-05
